  1.210626080113e+003  1.547329481394e+002  3.830420855893e+002  2.738456656609e+002  3.764426956899e+002  1.504633098411e+002  4.589234691069e+002  3.980237341730e+002  1.066356867588e+002  2.037968924783e+002  7.506820866536e+001  1.685339331671e+002  3.031042024326e+002  2.762005212361e+002  4.138691114034e+002  3.543348362360e+002  3.803005305283e+002  2.070131002165e+003  1.545842132690e+003
  4.549679829868e+002  1.765894329205e+002  3.019643128442e+002  3.372871772661e+002  2.058001987320e+002  2.179080082032e+002  1.215282994049e+002  3.053492463119e+002  7.949930518889e+001  6.718841636658e+001  8.624610220221e+001  7.349776793456e+001  5.822555536830e+001  9.719673775796e+001  6.421606399014e+001  5.636446524186e+001  6.647124634960e+001  1.486542044496e+002  1.183120615967e+002
  1.326712621461e+002  1.043944606367e+002  1.500776781408e+002  1.789468081219e+002  2.919148141516e+002  1.580941406980e+002  1.563654022469e+002  1.350448273898e+002  9.570796070017e+002  4.390322206175e+002  1.828007498757e+003  5.576770847751e+003  3.675664922000e+003  3.918256750881e+003  2.227034138282e+003  1.898013707054e+003  9.130557514227e+001  1.217693613305e+003  7.172368217108e+002
  4.753613487100e+002  2.120896100166e+002  2.665069699240e+002  1.473211095770e+002  9.329788490176e+001  2.271278010810e+002  1.068506883932e+002  6.896567760228e+001  9.117152470382e+001  4.909600309842e+001  9.224760304157e+001  1.259520739905e+002  6.143590243268e+001  5.134836460066e+001  6.526896388798e+001  1.285761014768e+002  2.464762063292e+002  1.108048904586e+002  6.300679654728e+001
  4.595908954947e+002  1.551333044234e+002  3.857290628407e+002  2.205602399637e+003  4.362191791496e+003  1.059560448677e+003  1.451204288231e+003  1.268306906226e+003  6.336694450129e+002  3.462824713962e+002  3.472777479306e+002  4.966574732043e+002  5.650968979729e+001  1.437445059615e+002  8.429082379957e+001  5.840265369545e+001  2.437225853653e+002  2.739304849852e+001  3.788308980233e+001
  4.243822527941e+002  4.381843167381e+002  1.510575857066e+003  7.582026188631e+002  2.485873290981e+002  1.484195303838e+002  1.182553300851e+002  9.650915121946e+001  1.411329962173e+002  2.127657043075e+002  7.741547147631e+001  2.889782829713e+002  3.274165040647e+002  1.782206599485e+002  2.136481661855e+002  6.155734160671e+001  1.654290564135e+002  6.060773757707e+002  1.633372204760e+002
  1.328601787557e+002  1.443687756072e+002  1.253612959447e+002  1.186527102179e+002  9.975160587973e+001  9.737234792569e+001  8.879166206006e+001  6.479722514691e+001  6.845572314129e+001  5.519347183687e+001  3.071601936759e+001  3.353785128105e+001  9.009542250648e+001  4.757221866746e+001  6.577387454627e+001  2.176480313143e+002  1.874047519598e+002  4.394480066884e+002  2.111600753939e+002
  3.005244501427e+002  2.441156445377e+002  8.284905897149e+001  1.652581440022e+002  2.122982690293e+002  2.199766947236e+002  1.633754538245e+002  9.013055526023e+001  1.724735806224e+002  7.544522957386e+001  7.252191847705e+001  5.813472822589e+001  1.392224603923e+002  4.350454695947e+002  3.034918253802e+002  1.165772498428e+003  5.096197461714e+001  6.373190783312e+002  8.852051221743e+002
  5.767160450960e+002  1.979239284873e+002  3.667228353340e+002  1.883190442703e+002  2.918190720365e+002  1.699550874249e+002  1.608493540270e+002  1.258453563951e+002  1.008705223548e+002  7.287711394453e+001  5.250260013119e+001  3.515976355177e+001  4.340279705970e+001  2.348642006040e+001  2.049462127575e+001  3.036822622032e+001  2.228766118449e+001  3.355575469577e+001  5.075418795213e+001
  5.214537807273e+002  1.849338024313e+002  5.238095325274e+002  1.378539463755e+002  2.304196234506e+002  1.059305302218e+002  6.690686123005e+001  9.386842441465e+001  1.003514861376e+002  8.131429979497e+001  9.348001346540e+001  9.926914642551e+001  2.032783161228e+002  9.357237923279e+001  8.347555607992e+001  1.242762729976e+002  1.233665691496e+002  8.421337298309e+001  2.012004973409e+002
  3.074731130122e+002  5.122756676109e+002  1.666328884621e+002  2.293470665144e+002  3.216606095282e+002  1.643944011973e+002  5.588387749097e+002  3.357366753728e+002  1.823716616238e+002  1.463336872484e+002  1.562997118141e+002  3.099471450278e+002  9.502630973649e+001  2.903597547007e+002  5.622627796157e+001  1.408399166391e+002  9.376990432603e+001  4.207123273443e+002  1.662976913765e+002
  1.069060108100e+002  1.699272908871e+002  1.807377546940e+002  1.439111461420e+002  3.324487751203e+002  1.017719635762e+003  5.047929858098e+002  1.076557698653e+003  7.322064838462e+002  2.216266326504e+003  3.111286826693e+003  3.967032205620e+003  2.333114952214e+003  1.067418350223e+004  2.442992722512e+003  1.639284146036e+003  3.884854816695e+003  7.649696978963e+003  1.727565808091e+002
  2.509241592478e+002  1.002035798968e+002  3.209924808671e+002  9.842132750211e+001  2.407826216284e+002  1.939703959870e+002  1.897035043740e+002  4.035436823831e+002  2.182247357345e+002  3.457598030883e+002  2.775191591118e+002  5.265972102289e+002  1.443423767607e+002  1.050821340281e+002  1.761715106818e+002  1.009822264182e+003  1.289285163555e+002  6.480178181743e+002  1.475529704854e+003
  6.031662148518e+002  1.678746226830e+002  2.997855063590e+002  7.363935900066e+002  1.578164404438e+003  1.284232434181e+003  2.602562628944e+003  4.405117257759e+002  6.629957950249e+002  1.274901423248e+003  3.971976159560e+002  1.852358815833e+002  3.991813989933e+002  7.660997552784e+002  1.060953961408e+003  9.421574792229e+002  1.249597046504e+003  2.589668946728e+003  1.929146448235e+002
  2.883773956117e+002  1.655340231304e+002  1.518216882429e+002  1.523376313737e+002  1.569102621070e+002  9.960644154501e+001  8.064617936514e+001  9.474383561110e+001  7.505527723039e+001  5.469241304823e+001  4.195887834170e+001  3.537573518153e+001  3.942589295224e+001  3.082896992512e+001  6.054109997948e+001  4.409739474197e+001  2.703816756974e+001  4.226723054274e+001  4.674273145289e+001
  4.198483383272e+002  2.413225659810e+002  3.362928500614e+002  2.105804111980e+002  1.259372757939e+002  1.459229329929e+002  1.137007657017e+002  2.331889289181e+002  1.817125957402e+002  1.734626660553e+002  2.170758342606e+002  3.921653341697e+002  5.022323040777e+002  1.338234607509e+002  3.548257725294e+002  2.493063397267e+002  6.853899151712e+002  4.115268274342e+002  2.271366294123e+002
  5.037308156054e+002  1.451627952782e+002  2.656009701430e+002  2.505539666532e+002  1.184058826477e+002  1.581866535028e+002  1.077259017428e+002  1.282554114716e+002  5.957464885558e+001  5.760368110147e+001  5.344432300255e+001  7.081456091754e+001  5.848953673905e+001  6.813446264092e+001  1.662120428140e+002  4.601157840077e+001  4.751380292876e+001  4.980415915071e+001  6.372234684641e+001
  4.837250196837e+002  2.408978729326e+002  3.778551810552e+002  2.209558684945e+002  3.161608699643e+002  2.919074484786e+002  1.616109713638e+002  1.648629015083e+002  1.319724262413e+002  8.035062853415e+001  9.308566800139e+001  1.474723403350e+002  6.220264496821e+001  7.694820018921e+001  3.976578231145e+001  4.119911960077e+001  4.970304218219e+001  7.185389525545e+001  3.834910372528e+001
  1.464423021220e+002  1.446025723526e+002  2.943673321021e+002  9.429965037859e+001  1.375258301978e+002  7.337116357987e+001  7.107708990632e+001  1.533751268213e+002  5.799599891789e+001  7.621465992024e+001  4.099616775310e+001  3.612369639229e+001  3.565123697880e+001  2.309726992200e+001  4.574608818587e+001  3.535435578178e+001  3.359440231762e+001  3.823071599968e+001  4.119059852145e+001
  1.310172967374e+002  1.253099511258e+002  9.210548832240e+001  1.502716419555e+002  9.652296681462e+001  1.739194427448e+002  3.254716873483e+002  1.553274555933e+002  2.500168538856e+002  1.500478201481e+002  2.745697978348e+002  2.036997921581e+002  1.533556717061e+002  1.105290624662e+002  1.566074920408e+002  1.586927641741e+002  3.048617005964e+002  3.114181810663e+002  7.920719896108e+001
  1.784359099454e+003  8.317221504434e+002  1.250802864283e+002  8.398186199338e+002  8.711466393832e+002  5.961430313719e+002  1.573323472215e+002  5.586521584589e+002  2.422432648262e+002  4.525405385912e+002  1.282331407417e+003  3.051853335910e+003  6.204125917758e+002  9.389417636394e+002  9.368922232845e+001  1.289565128284e+003  1.700772434244e+003  8.476044996111e+002  5.065124776886e+003
  1.124283579410e+002  3.530649294180e+002  4.084734261948e+002  6.634519643633e+002  2.066768084622e+002  3.969513667350e+002  2.629645358045e+002  5.359916493924e+002  1.905365536047e+002  1.230756914524e+002  2.019902152306e+002  6.995110265666e+001  9.489067828669e+001  2.039996525986e+002  8.706930877040e+001  3.785387255680e+002  3.069607994495e+002  8.822265711167e+001  5.144875275730e+001
