  1.299139357506e+003  5.483405573461e+002  2.567808108713e+002  2.143209704849e+002  3.177690008767e+002  1.368385786584e+002  1.663236944739e+002  2.519130640497e+002  1.626857887060e+002  2.352158376464e+002  1.217232030833e+002  3.068346250090e+002  2.098838158600e+002  1.195659713909e+003  1.256374974025e+003  1.947697130592e+003  1.740364133995e+003  2.676074500273e+004  2.048461396670e+003
  3.981061602357e+002  7.478883288969e+001  1.996027073280e+002  1.162080943491e+002  1.850427316863e+002  8.767798631174e+002  3.253676456946e+002  2.258239531271e+002  1.202514992926e+002  5.836313070083e+001  6.184642155005e+001  8.335928647403e+001  8.678382568836e+001  8.450493154075e+001  1.047187898856e+002  9.029885960780e+001  8.165319708862e+001  1.291153277988e+002  1.333091833315e+002
  8.729062760157e+001  1.205448316420e+002  1.066951755723e+002  2.278433000138e+002  2.429994436516e+002  1.707298497908e+002  2.960688054855e+002  1.130367563789e+002  2.153821430310e+002  8.636776472303e+002  1.949761490928e+003  4.610075874472e+003  1.702644071699e+003  1.217231370019e+004  8.376638017780e+003  1.541437893001e+004  9.213424570589e+003  2.807865069027e+004  2.778605094300e+004
  7.660235915800e+002  2.506705401764e+002  5.144471579219e+002  8.208229442302e+002  4.088635411102e+002  2.752315233907e+002  5.652040603249e+002  1.315670830566e+002  1.295259701375e+002  1.865047110299e+002  9.224598283505e+002  6.243349326390e+003  3.306168263496e+004  3.940952317395e+004  6.293684428702e+004  3.014810113636e+004  1.551119141674e+004  4.210933856233e+003  9.958228063843e+004
  2.603963478029e+002  3.628154223214e+002  1.939985702064e+003  1.863346348059e+003  5.827443979925e+002  9.121571733372e+002  2.238475153691e+003  6.950875222372e+003  5.468663980779e+003  1.381550601284e+003  1.789215167548e+003  1.458118660761e+003  8.410018180965e+002  3.423973510104e+003  4.068625609609e+002  1.450602855727e+003  2.671326700699e+003  2.591440764371e+002  7.962411221776e+003
  3.655982292501e+002  2.898577926930e+002  8.659574037524e+002  1.138142000262e+003  1.917728478143e+003  2.965970151351e+002  4.501269603752e+002  5.398619213645e+002  4.478707626742e+002  9.100606792037e+002  5.450050841159e+002  7.242728322630e+002  1.460606339010e+003  1.873638289502e+003  2.853234975162e+003  2.012972371694e+002  2.580129645476e+003  5.892106103405e+003  1.620483179629e+003
  2.069727886870e+002  4.265420525104e+002  4.558866440588e+002  9.147924625031e+002  7.543014804095e+002  1.958338213485e+002  3.980156732240e+002  4.093109731939e+002  9.425221887121e+001  1.595860131803e+002  9.483752525564e+001  1.084898623606e+002  1.986837043303e+002  8.542284429926e+001  9.466084901919e+001  1.611797470498e+002  4.564375832950e+002  7.693290126792e+002  9.121134977400e+003
  2.753387941186e+002  2.224769704054e+002  3.087006323905e+002  5.086209790307e+002  1.744129569367e+003  2.455596320282e+003  4.902758304243e+002  9.494595935894e+002  3.718981728928e+002  1.793020188472e+003  5.755878918468e+002  7.100401327586e+002  4.812726322167e+002  9.034766679224e+002  4.272400688570e+002  2.334836124079e+002  1.899988614493e+002  6.780290304379e+002  2.552304976845e+002
  6.175499273462e+002  3.167091615850e+002  5.942721111063e+002  1.082510944203e+003  1.481608109344e+003  3.411561202468e+002  5.423771624247e+002  3.537317906379e+002  1.373162569232e+003  8.727147005703e+002  6.275795716252e+002  6.529230934125e+002  6.121383750153e+002  2.596189153403e+002  1.100363953458e+003  8.800154410248e+002  1.320375519935e+002  8.064249652997e+002  2.661609622854e+003
  6.624862894357e+002  4.205946956615e+002  1.646346091477e+003  6.537109778268e+002  7.459394128929e+002  3.519885202417e+002  4.573930796654e+002  3.475061967274e+002  1.969184474538e+002  4.512971540531e+002  3.108442683594e+002  4.893820735772e+002  6.912857385627e+001  3.490755489742e+002  1.529827281358e+002  1.774155811016e+002  4.254942995674e+002  8.355488263583e+002  1.703218940255e+003
  2.231447038566e+002  4.562807949949e+002  8.962947441496e+002  7.926217073654e+002  2.073519377877e+004  7.291332188298e+004  6.602082223535e+004  1.738863987134e+005  1.795232536769e+005  2.401279641542e+005  2.958750042033e+005  4.487090077113e+005  1.749912381997e+005  4.452541297251e+004  1.058150760169e+005  4.171227550051e+004  1.369861761457e+005  1.491328744200e+005  3.613861655594e+004
  1.765789116572e+002  2.726172271058e+002  3.085883598067e+002  3.881796549146e+002  2.496005942055e+003  1.610311133720e+003  2.417223031312e+002  9.960574607643e+003  3.015455341127e+003  2.700766583526e+003  5.563991278197e+004  9.056000140525e+002  7.569044711964e+004  1.496341013845e+005  1.551830940636e+005  2.013146642279e+005  6.983499445119e+004  1.137278717140e+004  4.193597684669e+003
  3.295645070204e+002  3.189138183180e+002  3.219702542521e+002  5.161149421400e+002  4.231167977856e+002  7.863154731856e+002  3.806901492875e+002  3.787582506820e+003  7.461008064392e+002  3.305611459780e+003  6.288076862021e+002  7.734204703823e+002  9.336426247407e+002  6.720325554693e+002  4.312830642924e+002  7.173661586534e+002  5.263723204152e+002  6.325882604123e+002  3.675874953518e+002
  6.160927245146e+002  1.234304013475e+003  9.272021638073e+002  1.838550122939e+003  4.975646236036e+003  5.079949309232e+003  2.638562762119e+004  1.152307878314e+004  4.912633618574e+003  3.351323933819e+003  2.425195906359e+003  3.297191645497e+004  3.410543728997e+003  1.949402937588e+004  2.653487495931e+003  1.887260142519e+004  6.823046285657e+003  1.575509507708e+004  5.154309291524e+003
  2.036772546329e+002  3.268723987198e+002  6.203431287202e+002  1.524194718370e+002  2.915750767722e+002  4.265164386629e+002  5.956915972400e+002  3.052754428600e+002  3.209031924051e+002  8.793697453063e+002  5.001034368626e+002  4.194598850009e+002  4.371497262509e+002  6.435284609808e+002  6.725529147997e+002  2.653371301568e+002  1.491461593012e+003  3.335221503475e+004  1.339483594302e+003
  9.069640363636e+002  2.014617485550e+002  1.948084070972e+002  2.586662013268e+002  1.757705698152e+002  2.238839846926e+002  2.874396007678e+002  9.624180982040e+002  6.166960785337e+002  2.869046817349e+002  5.619341910496e+002  1.142067000537e+003  8.092077834643e+002  3.954412000962e+002  1.046478095793e+003  6.581397164387e+002  1.233337800983e+003  8.168682515070e+002  1.532025511374e+003
  5.039966887315e+002  5.639496169358e+002  5.429736939481e+002  3.678383172081e+002  2.516101111850e+002  2.462176431812e+002  1.450794369712e+002  1.765563327120e+002  1.300296340689e+002  1.565874085329e+002  1.164805090053e+002  2.783040866677e+002  1.470270381946e+002  1.007736687722e+002  3.898556656859e+002  2.642317120411e+002  2.005796396028e+002  3.881721836970e+002  2.117964952692e+002
  4.163501342404e+002  2.813757999741e+003  6.610666354743e+002  4.070194962202e+002  7.848273430095e+002  1.416525991158e+003  4.635267673926e+002  2.713752480904e+002  5.049673006910e+002  9.017237403405e+001  4.370218447826e+002  2.924428635565e+002  5.853274552763e+002  6.991591188366e+002  2.399621716664e+003  5.334206122558e+004  1.162116038729e+004  8.792356686065e+004  1.104549223254e+003
  3.021197576050e+002  1.900945713564e+002  3.038826129885e+002  9.579750563809e+001  9.328788440927e+001  1.254971088267e+002  9.854057734804e+001  8.468689368427e+001  7.971435114070e+001  1.536709679930e+002  9.849609012256e+001  3.703238388774e+002  3.133042386787e+002  4.584306967309e+002  7.013985905540e+002  1.671833886979e+003  4.972345420632e+002  1.863944358333e+003  9.435625627933e+002
  3.416249660086e+002  2.001585916215e+003  1.215694380954e+002  3.185181502197e+002  1.911610254546e+002  1.251531786787e+003  2.766673838329e+002  6.086107073529e+002  2.047379254082e+002  4.297878709742e+002  1.532662486357e+003  8.348720987023e+002  1.745212335788e+003  1.611098257854e+003  3.337790190899e+003  6.277545169310e+002  2.188681578675e+003  4.137131224321e+003  8.159624076921e+003
  1.400928437746e+003  8.131986386746e+002  1.251746227953e+002  6.967669839340e+002  4.543604554183e+002  3.658162386899e+002  7.432498626224e+001  2.610419096522e+002  1.420489300183e+002  2.126737897881e+002  3.403853027026e+002  9.352067605126e+001  9.826914044011e+001  1.092763791526e+002  1.347012865553e+002  4.359432175477e+002  1.529459361725e+002  2.503725690562e+002  3.509054570440e+002
  9.741016166753e+001  1.962791514368e+002  1.515952854505e+002  3.460712699744e+002  4.105976457516e+002  3.049050963985e+002  4.194854815277e+002  4.396705848803e+002  2.460955051225e+002  1.968264288512e+002  2.758647140381e+002  7.516598449847e+001  2.906472883908e+002  3.826008554641e+002  1.759349271901e+003  2.489363765739e+002  2.902853458996e+003  7.761468544800e+003  2.541988922839e+002
