  8.053742020409e+002  2.114467501396e+002  3.552676917706e+002  1.342801545659e+002  1.292117846397e+002  1.519147360432e+002  3.176678089976e+002  2.214570633317e+002  5.425184325397e+002  3.776198649431e+002  2.165417142717e+003  1.355376902507e+002  2.488157151170e+002  9.713259975829e+001  1.232984622438e+002  5.912136661483e+001  5.905206333865e+001  1.347556097092e+002  4.129868068280e+002  1.399940541849e+002  8.221797009020e+001  2.835367480938e+001  9.479284636037e+001  7.353603287165e+001  4.507283010774e+001  3.256953008906e+001  6.567983698497e+001  4.545213166044e+001  5.310677630887e+001  2.805359349795e+001  4.839370358596e+001  3.568736262052e+001  3.245306149521e+001  7.933079549588e+001  3.155458640867e+001  2.212857659248e+001  5.915683721961e+001  2.350813090389e+001  2.002206726681e+001  7.505809924406e+001  4.340486124796e+001  2.723805369354e+001  1.609289214995e+001  4.956475682607e+001  1.664237028422e+001  2.514807642397e+001  2.551348527426e+001  6.698360073050e+001  5.120593867640e+001
  1.070407858659e+003  3.352741899291e+002  1.301914024721e+002  1.827663642710e+002  1.808069775305e+002  2.678880640873e+002  1.248831122707e+002  1.038335668304e+002  1.029814687074e+002  8.899706416108e+001  7.919228291483e+001  1.924673588197e+002  5.559137765145e+001  8.706114602189e+001  9.284398712655e+001  3.214252970179e+002  1.175457164190e+002  5.691868529053e+001  1.345025428951e+002  9.218904818788e+001  2.118148104068e+002  1.714467569859e+002  5.023605640514e+001  6.198856275128e+001  7.932065044322e+001  8.532552106733e+001  1.438476323619e+002  4.407472637372e+001  1.102672128567e+002  3.966437904954e+001  8.245827363795e+001  6.013923016629e+001  1.100925716263e+002  1.382878913759e+002  7.616083580268e+001  5.081147791762e+001  9.150701236669e+001  1.089986562865e+002  5.590598206167e+001  8.106465859921e+001  7.341492904312e+001  9.296890919067e+001  1.295492053863e+002  1.006901670333e+002  9.266385314929e+001  1.609406650872e+001  1.301025944638e+002  1.385940014498e+002  9.582582786135e+001
  4.989886094767e+002  2.554788246025e+002  2.999385482294e+002  1.633574220822e+002  1.726330856567e+002  2.697256387908e+002  1.697479476205e+002  2.656490763896e+002  8.915549305202e+001  1.833868658426e+002  7.301651492243e+001  7.370003342443e+001  4.785607166436e+001  4.308005043035e+001  3.324246626896e+001  3.330757931512e+001  2.799866809819e+001  3.357338357994e+001  2.537426936362e+001  3.487810759414e+001  2.547739173193e+001  2.172090950002e+001  2.361126729021e+001  1.757865105199e+001  2.017857677780e+001  1.773819530543e+001  2.117451467433e+001  1.920992252697e+001  1.544402589944e+001  3.069696776404e+001  2.934191581422e+001  2.966733035217e+001  2.654791613985e+001  3.655874817812e+001  7.710144158471e+001  6.050883267664e+001  8.224130138749e+001  3.489834254494e+001  6.430918887469e+001  2.457947526690e+001  8.101958636497e+001  3.782539168128e+001  1.351756821512e+001  8.162816289194e+001  1.708390882615e+001  4.546831308517e+001  5.548724542018e+001  2.871702651890e+001  4.499048629075e+001
  4.748974452989e+002  2.799063243452e+002  7.315728659483e+002  8.837149596674e+001  2.344891126970e+002  1.221334682551e+002  3.514333534518e+002  3.384999114812e+002  2.249595312939e+002  1.331688941001e+002  6.804456866964e+002  6.638180294237e+002  8.085879225333e+001  1.471570747454e+002  7.519243144721e+001  1.387093760773e+002  6.288998864823e+001  2.738642930778e+002  4.057496464988e+002  2.088811876860e+002  5.617222586356e+001  1.877273536613e+002  8.039650805057e+001  1.302923571467e+002  2.410970456365e+002  5.933837217140e+001  9.409113526961e+001  9.152797350211e+001  1.129771743113e+002  4.652199391314e+001  1.378636361878e+002  1.851697124807e+001  8.524996133465e+001  6.455341271026e+001  3.281555829371e+001  9.088039634655e+001  4.229272429887e+001  8.335968096610e+001  1.684033953929e+002  2.546556723605e+002  1.258954294415e+002  2.351627855524e+002  2.431711396131e+002  5.118767816236e+002  1.866056322783e+002  1.258082703281e+002  3.528480142304e+002  6.711994002014e+001  1.591816773958e+002
  3.384941030346e+002  2.071724083629e+002  2.453948714606e+002  1.598539658339e+002  1.116424815769e+002  1.342207458915e+002  1.499433869966e+002  1.014409329532e+002  1.244813897387e+002  7.145264772314e+001  6.282894178458e+001  5.729064105359e+001  8.691016719547e+001  5.877777578867e+001  4.640896349751e+001  5.248741444918e+001  5.173042049101e+001  5.707488913158e+001  4.802726638151e+001  7.149791188254e+001  1.332267965743e+002  1.166832675679e+002  2.936466818138e+001  1.779348495062e+002  2.416685318926e+002  7.866707307733e+001  7.267971823747e+001  2.381845594110e+001  7.693618411321e+001  2.889467892417e+001  2.411224170310e+001  4.562752493882e+001  5.788914474225e+001  5.906020392490e+001  2.417983750017e+001  5.624653399020e+001  4.286250377545e+001  8.514133679896e+001  3.855921099486e+001  7.741017588710e+001  5.412649178503e+001  3.208834447547e+002  3.858885054295e+001  8.487432357743e+001  4.887914661997e+001  1.400515770355e+002  6.451965056098e+001  1.377941576978e+002  1.194957375958e+002
  5.850900103414e+002  2.300578413612e+002  1.185452322059e+003  1.512282728699e+003  3.561091375632e+002  3.906729177648e+002  2.900864667768e+002  4.473820468523e+002  2.414089683588e+002  2.884104532496e+002  6.978141855153e+002  1.611647555209e+002  2.688259268137e+002  2.386852488566e+002  2.565310294217e+002  5.415334488376e+002  5.248643974888e+002  1.089602650026e+003  2.183410225232e+002  9.917592910887e+002  7.907176045978e+002  1.661744632094e+002  1.015247130622e+002  1.754071416262e+002  1.799648683342e+002  1.260300969791e+002  8.499388833064e+001  3.862218878760e+002  9.074301372799e+001  1.845870524417e+002  3.117108578767e+002  2.752856539064e+002  3.096777946482e+002  4.048812110695e+002  4.932315433622e+002  2.173591942491e+002  1.711050683950e+002  3.005660853261e+002  4.321833685527e+002  1.129416757466e+002  6.436642863504e+002  2.216432680482e+002  4.542048159867e+002  3.844277355174e+002  1.485180258581e+002  2.881990594272e+002  7.288461148072e+001  1.823553311729e+002  7.447987574605e+001
  2.886202186570e+002  2.423716529997e+002  5.536132282840e+002  1.435507599470e+003  2.083073863092e+002  4.489498970349e+002  1.123966409130e+002  4.661599512622e+002  1.631103774697e+002  1.493840201712e+002  1.530335331934e+002  1.092710135901e+002  1.698004287537e+002  1.865584353632e+002  8.879624735858e+001  1.541543552507e+002  7.324812635517e+001  3.791487520009e+001  5.342749892110e+001  5.734921436239e+001  2.848091472497e+001  1.139551870045e+002  2.468844120394e+001  6.178432623035e+001  2.554596469990e+001  2.357129068256e+001  1.092926747133e+002  5.199652340399e+001  1.536383784178e+001  1.803533247014e+001  1.376658108842e+001  2.726232507843e+001  1.323265790092e+001  1.813937622181e+001  1.339281876375e+001  1.499530277167e+001  1.399355028262e+001  1.310826106550e+001  6.462711810097e+001  4.235394723124e+001  4.240816565909e+001  4.670962472826e+001  5.038819942156e+001  3.756585247133e+001  1.743090511621e+001  4.519029809731e+001  5.492453876234e+001  2.244646144707e+001  5.825942282857e+001
  1.253986935040e+003  2.534948191042e+002  6.010593661185e+002  2.226440443417e+002  3.497459411474e+002  3.086934080936e+002  2.175678260762e+002  3.191987202408e+002  1.399410789642e+002  8.532419280832e+001  1.488926586560e+002  5.749335122925e+001  6.553000327558e+001  5.534689109508e+001  5.045297922603e+001  5.121000315103e+001  5.527280107530e+001  5.702210117845e+001  3.935100943436e+001  4.216032227231e+001  2.967536238179e+001  3.656343461750e+001  2.912527459022e+001  2.115290219434e+001  2.021115789651e+001  1.746046172941e+001  1.899771060129e+001  1.607374909967e+001  1.646191156295e+001  1.857820243727e+001  1.426266203197e+001  1.270802833279e+001  6.518395034935e+001  5.873574842926e+001  2.813276632796e+001  5.042326033206e+001  7.743146509047e+001  2.620558129172e+001  6.855797414517e+001  3.465087810264e+001  2.512214651051e+001  4.387247879001e+001  7.150453524888e+001  1.415671526044e+001  4.653133625646e+001  3.418863710241e+001  4.831914371208e+001  5.953209502296e+001  3.553388998365e+001
  1.828001018659e+003  2.088297119063e+002  4.615307862603e+002  8.334261633758e+002  2.728871964567e+002  4.280782956091e+002  1.055359634681e+002  9.979026350904e+001  1.773583055055e+002  1.230348604890e+002  1.790959714842e+002  1.110316966223e+002  2.829140632052e+002  2.159786770823e+002  2.392424860877e+002  1.092572545323e+002  3.397878247450e+002  1.332170449317e+002  1.277587653168e+002  1.571718463890e+002  1.818277373072e+002  2.167200945677e+002  1.423007669673e+002  2.149739433008e+002  3.597654315719e+002  1.176743358742e+002  4.577097591771e+002  1.831838648981e+002  2.278474699347e+002  5.273819957644e+001  4.160877099323e+001  1.738125302992e+002  1.109101956450e+002  1.033706440470e+002  5.888930978459e+001  1.287486441276e+002  2.199588395206e+001  6.396979553311e+001  6.674543697983e+001  5.353976381851e+001  1.235368126017e+002  9.365120690938e+001  1.118914850204e+002  3.683291144426e+001  4.671422031655e+001  9.992898857077e+001  8.498415460666e+001  4.916626852698e+001  6.744733183720e+001
  2.189810999113e+003  2.933011750533e+002  8.512975713554e+002  9.011153402886e+002  3.974793167678e+002  7.242143790579e+001  4.904770212702e+002  9.295436662201e+001  4.043278926700e+002  4.375254929486e+002  2.425094268711e+002  1.057971160930e+002  1.021980909593e+002  1.471325186067e+002  1.030712794957e+002  4.657002650482e+001  1.324218988122e+002  6.550426222551e+001  1.168801796468e+002  2.043143067473e+002  2.270367767761e+002  4.649397193131e+002  1.718352606239e+002  5.384446988517e+002  5.843765095787e+001  4.879053249281e+002  1.330747253330e+002  1.044193015108e+002  2.601449100775e+002  1.355485949840e+002  2.475842166385e+002  2.358691047004e+002  4.023855484833e+002  1.104129024859e+002  1.746225668306e+002  2.804547925815e+002  1.669295943257e+002  1.534532969394e+002  9.616113280196e+001  1.581875033431e+002  9.439041886949e+001  2.096752428584e+002  6.863157996863e+001  6.120704889949e+001  1.305748272714e+002  1.261081779921e+002  2.707806407026e+002  1.437201172866e+002  1.309602385271e+002
  1.059130116439e+003  5.331309724206e+002  3.041280539395e+002  1.524767157022e+002  3.572591278575e+002  7.074092742704e+001  1.693224625194e+002  6.324224125000e+001  9.736023510491e+001  1.270367352322e+002  1.024676872748e+002  1.291715684306e+002  1.171790872298e+002  6.455159080382e+001  6.912341574854e+001  1.229627879713e+002  1.120452029467e+002  8.633625277557e+001  6.906723533307e+001  1.076552415985e+002  1.459326531994e+002  1.773766600740e+002  5.806662444018e+001  1.927264371811e+002  1.053128157052e+002  8.297815492585e+001  4.412416366360e+001  1.066091769972e+002  7.199148302095e+001  6.498264932300e+001  6.027899956786e+001  2.722861602720e+001  6.268476080502e+001  4.990915170827e+001  3.597349223155e+001  6.758209530449e+001  6.986675824841e+001  5.268813720932e+001  4.317723178408e+001  7.453269548444e+001  5.764070676220e+001  6.281044081296e+001  5.481347610898e+001  4.280421519000e+001  7.721896853283e+001  2.488965465031e+001  7.166516015529e+001  5.577515564184e+001  3.081779144131e+001
  5.920846755109e+002  6.278420365868e+002  9.903514220664e+001  3.153004871787e+002  2.831821170126e+002  2.369805897360e+002  1.899406188395e+002  1.181686282581e+002  2.269288087940e+002  1.563355095198e+002  1.070521817878e+002  1.056197682355e+002  6.820164035330e+001  1.269852953146e+002  8.407739442850e+001  5.056815457820e+001  1.163030153575e+002  3.934859526100e+001  2.884305653225e+001  3.268058165964e+001  3.947958989261e+001  3.446671195446e+001  2.784084186565e+001  3.824559398560e+001  1.911544106588e+001  1.565724995736e+001  3.833043479193e+001  1.477595560798e+001  1.976288400953e+001  1.626321906796e+001  1.588843966040e+001  1.551986393029e+001  1.731148658634e+001  1.921714150658e+001  6.472664430048e+001  5.556272772677e+001  2.418104461849e+001  6.393323064823e+001  6.008404679080e+001  4.328517318185e+001  7.738826911486e+001  8.932207881364e+001  7.315309062147e+001  4.337370569119e+001  5.742392272987e+001  4.507942241142e+001  4.081200497288e+001  8.894148806867e+001  5.210883640639e+001
  4.541980693081e+002  2.329687256318e+002  9.432215040364e+001  1.801893690434e+002  3.006112433057e+002  1.319502809221e+002  1.449797230932e+002  7.555426163355e+001  5.624297682008e+001  6.196754834055e+001  1.379240385062e+002  9.211086727617e+001  6.750589408106e+001  8.257435484761e+001  7.433705353183e+001  6.031811265490e+001  8.637705160787e+001  5.174526348212e+001  2.571795754251e+002  3.898278844990e+001  3.731133213400e+001  8.926246299876e+001  3.505591648223e+001  1.734748222295e+001  1.739374226198e+001  1.646193479251e+001  1.603562708319e+001  2.529913901917e+001  1.592816463641e+001  1.420988148013e+001  1.501207511064e+001  1.368886940033e+001  1.322806337953e+001  6.358853505359e+001  2.229642636804e+001  4.777896802661e+001  6.255684369872e+001  3.784011201485e+001  5.238432541140e+001  2.832127221619e+001  1.720489664942e+001  5.806165663279e+001  1.733542554748e+001  3.776524467636e+001  4.324432179379e+001  7.207654726522e+001  2.211078267675e+001  2.935786822359e+001  1.702377317805e+001
  1.569278289795e+003  8.105562014758e+002  1.577106200579e+002  3.247626211610e+002  8.649200951672e+001  3.868290139922e+002  3.516835166847e+002  2.001775304944e+002  7.109024983242e+001  7.673127286864e+001  2.274217677023e+002  9.009885403107e+001  3.499391597285e+002  2.996863293452e+002  1.348433837404e+002  3.587664694235e+002  7.624289839641e+001  2.540127382108e+002  2.983017659622e+002  1.334809071648e+002  1.479541218115e+002  3.066046265038e+002  4.212434915290e+002  5.132046470206e+002  1.024100687021e+002  8.520245480657e+002  1.804217074996e+002  2.587245824803e+002  1.184446898421e+002  1.854769169166e+002  2.161640610736e+002  3.858878665056e+001  1.148746274529e+002  1.555948428247e+001  1.645114518724e+002  2.390501372033e+001  1.438641376279e+002  2.100934136679e+001  2.827382470030e+001  2.622741022380e+001  4.554256009626e+001  2.163039550724e+001  2.256778166230e+001  1.622766049428e+001  1.726140860653e+001  2.564951045397e+001  1.650424608897e+001  1.430438891644e+001  1.585737412711e+001
  7.616630566964e+002  2.175037389197e+002  3.610511996313e+002  1.998307400654e+002  1.560807972293e+002  1.335172611479e+002  1.478624971932e+002  9.200777817569e+001  8.328434872646e+001  1.698261383772e+002  1.252660089227e+002  7.472334270145e+001  1.133354833750e+002  6.091571851389e+001  4.181088562059e+001  3.377749762925e+001  4.910701001657e+001  3.066480298473e+001  2.985973029154e+001  6.477067273732e+001  1.823089827908e+001  3.214007974121e+001  7.463510913402e+001  7.510792214936e+001  3.996649872388e+001  4.127325118218e+001  4.612311338740e+001  4.247784707796e+001  3.771844090343e+001  3.350797722144e+001  6.296446186932e+001  9.382372932686e+001  7.514062339082e+001  3.224762071837e+001  1.901435624326e+001  8.730137204646e+001  7.920672678464e+001  6.017924970019e+001  9.265146672428e+001  6.678951206955e+001  4.766263593093e+001  2.747946574459e+001  9.737166318920e+001  4.910042458025e+001  3.114240959468e+001  2.611051864812e+001  8.734499335173e+001  6.567495460597e+001  2.207132464922e+001
  8.333904688424e+002  2.691747434171e+002  4.047666696859e+002  2.252069211125e+002  9.766238227573e+002  8.805822176946e+001  6.997983397094e+002  1.010516432427e+002  3.585400631027e+002  4.623313304702e+002  9.377080769238e+001  1.851826754322e+002  9.359705990404e+001  2.247019529415e+002  3.625833358141e+002  5.457312909140e+002  3.047702670507e+003  1.334071276739e+003  4.296177498278e+002  1.689145683754e+003  1.066234195071e+003  9.709895869580e+001  6.213923244067e+002  6.198637931365e+001  6.713904749666e+002  3.634027194532e+001  3.082551747606e+002  3.777452316589e+001  6.842293347291e+002  4.075583343413e+002  5.374435153388e+002  7.417044155868e+002  1.881970830256e+002  4.702547752470e+002  9.249512325675e+001  9.897771017536e+001  4.133523502839e+001  3.620388746034e+002  2.228692816308e+002  1.029760038811e+002  1.607070654956e+002  3.587200493614e+001  2.317603646370e+002  4.463480135642e+001  6.822528461210e+001  4.666854974026e+001  1.169414073019e+002  9.333035839859e+001  2.091247835539e+001
  2.943887906788e+002  1.210143913770e+002  1.636038214682e+002  2.252993898342e+002  1.530419771944e+002  2.754979414464e+002  1.484818943381e+002  2.098365206796e+002  1.637905214378e+002  1.600195248426e+002  1.504873476360e+002  9.301265918829e+001  2.876816987339e+002  2.046360143371e+002  1.375202499327e+002  8.560760330498e+001  5.751666809718e+001  1.727398302330e+002  7.942207100079e+001  3.568284377495e+001  1.559379653434e+002  2.484214731350e+001  3.247397045570e+001  1.653206896924e+001  3.227199840790e+001  2.127667361763e+001  2.211091758077e+001  1.655388462104e+001  1.905880748563e+001  1.931793180774e+001  1.800070151951e+001  1.853314069850e+001  1.975323296168e+001  1.741818240630e+001  1.718161596971e+001  1.622412834019e+001  1.981698297863e+001  1.518048466422e+001  5.170713427569e+001  4.707421678401e+001  9.237369223432e+001  7.860903160646e+001  6.243078755692e+001  1.942102637178e+001  6.792131702955e+001  7.263043774410e+001  4.705621459720e+001  8.677380806683e+001  8.254976906971e+001
  9.135931768921e+002  7.017873438135e+002  1.617705541173e+003  2.272885058189e+002  4.736183057004e+002  2.287504672780e+002  7.630740459542e+002  5.576082836156e+002  5.589099244418e+002  3.532788230674e+002  1.064535290470e+003  3.962961640399e+003  1.354617172002e+002  2.122924649275e+003  1.436228720526e+003  3.340957164649e+002  1.801502888764e+002  9.332743573282e+001  1.999181966841e+002  1.445315933187e+002  3.739491874151e+001  7.006109553650e+001  6.655640941474e+001  2.869220961886e+001  1.160455858627e+002  2.432785033694e+001  2.789108770369e+001  1.750960627906e+001  2.108571220491e+001  1.425268321811e+001  1.322326523700e+001  1.425868363292e+001  1.499182214370e+001  1.459133424642e+001  1.627002353501e+001  1.441640561365e+001  1.626740327497e+001  2.275632444292e+001  1.255363786966e+001  1.549180545095e+001  1.520154843479e+001  1.253182961102e+001  1.398674989971e+001  1.379938269749e+001  1.429155680325e+001  1.192274780297e+001  1.409121499039e+001  1.239113429574e+001  1.333432597223e+001
