  1.324146885495e+004  4.465376439024e+003  2.651322247917e+003  1.197397377818e+004  2.755890949159e+004  2.999503283924e+004  3.061881219516e+003  1.678048805138e+004  4.082041271576e+004  1.209196519972e+005  3.043085933961e+005  3.828251627157e+005  1.576821197301e+005  4.051020549188e+005  2.683626370577e+005  2.225686184029e+005  4.827906235694e+004  1.805654662795e+005  9.376779054438e+003
  2.816341471702e+002  3.164303294222e+002  7.535749355218e+001  1.374985012171e+002  9.106072720667e+001  6.012822708561e+001  9.743787663919e+001  4.176955245327e+001  2.369480783559e+002  6.744853972981e+001  1.450705459875e+002  9.924545529124e+001  7.420604436025e+001  9.635779493119e+001  1.080173543128e+002  1.663974476412e+002  7.512234494288e+002  2.254781525703e+002  1.597008168808e+002
  2.855302308889e+002  1.530579936878e+002  2.013541431304e+002  8.949073821135e+001  1.119263265861e+002  1.072233076999e+002  1.701534292326e+002  1.219079262337e+002  1.267904106398e+002  6.372884802306e+001  2.194758749985e+002  1.149531171733e+002  7.182087440752e+001  4.946124848916e+002  1.447836626547e+002  2.787631082919e+002  5.754730676705e+002  7.461403990411e+002  6.615342975003e+002
  1.537265914488e+002  1.224295270491e+002  7.023248064604e+001  5.441314906942e+001  7.414609015461e+001  6.557073022740e+001  9.028938395557e+001  1.693356625825e+002  1.077684582554e+002  6.268485427095e+001  7.269428980433e+001  1.018977046907e+002  7.630554617834e+001  4.426403709942e+001  8.944068466802e+001  5.703696414664e+001  4.423329055034e+001  8.077414590345e+001  4.402655839765e+001
  5.825038509235e+002  3.316137781986e+002  8.819294991739e+002  3.034662230470e+002  4.882845834675e+002  2.056984436560e+002  1.364085485851e+002  1.351311617702e+002  1.099053608694e+002  8.969379205753e+001  4.646023239165e+002  1.253485256463e+002  7.294254278626e+001  1.113798919319e+002  8.602602395497e+001  3.897086555078e+001  5.137699976433e+001  2.747820662903e+001  8.535153679030e+001
  2.490252031523e+002  1.096913383361e+002  6.973886042500e+001  9.647594606632e+001  1.035794320908e+002  1.196742181603e+002  9.882757369304e+001  2.063714103040e+002  8.514354479372e+002  4.157496490161e+001  4.683918505953e+002  7.207193535419e+002  2.877321833880e+002  1.171216682577e+002  1.292242083343e+003  1.632284951899e+003  5.260388349164e+002  5.567781560177e+002  1.390577582479e+002
  2.501153143268e+002  2.771476601352e+002  1.928068572703e+002  8.319187541074e+001  1.733733296705e+002  2.532673724556e+002  1.869555241945e+002  3.970621499026e+002  2.116656563506e+002  5.229501365949e+001  2.414373947743e+002  1.116733389736e+002  3.471412838226e+002  8.199175157622e+002  1.017346489954e+002  2.562236847730e+002  7.185385168266e+002  5.872983221887e+002  2.899186122068e+002
  3.372926983145e+002  3.160167001106e+002  2.857675159966e+002  3.136787236628e+002  1.714797809126e+002  9.241461061680e+001  9.568954327629e+001  4.670225409982e+001  7.157010431056e+001  2.048426208059e+002  4.943137516553e+001  1.044682307311e+002  2.414739979134e+001  8.954462681021e+001  4.101595326705e+001  7.468641153280e+001  1.218259900667e+002  2.687755446811e+001  8.731294472578e+001
  1.852981600873e+002  1.226581403911e+002  1.313986488537e+002  9.868888910889e+001  1.018310855778e+002  9.344267104272e+001  1.078565323399e+002  7.692344407773e+001  1.085141609755e+002  8.975385912022e+001  1.251960887910e+002  1.115305796050e+002  7.869459463649e+001  1.163126104000e+002  1.092718087467e+002  6.359482568742e+001  1.858848403695e+002  5.765957477131e+001  7.624610524193e+001
  1.889707183725e+002  1.834852882233e+002  1.090295375220e+002  2.206538270131e+002  6.727919407173e+001  1.262670946542e+002  8.924766169499e+001  2.939134808886e+002  6.836408641761e+002  9.579097853478e+001  8.559730644071e+001  3.180320662059e+002  2.782904246828e+002  3.243221670033e+001  1.783062471344e+002  1.673621547933e+002  3.802168394955e+002  2.127222184948e+002  4.055768856053e+002
