 -2.962886256317e+000  2.576422831580e-001 -3.110000000000e+001
 -7.157650567476e+000  9.543534089968e-001 -2.880000000000e+001
 -3.637126170160e+000  4.341086074062e+000 -2.832500000000e+001
 -2.551569878221e+000  3.595393919311e+000 -2.800000000000e+001
 -3.891972496065e+000 -1.878883273962e+000 -3.240000000000e+001
 -1.308922210256e-001  0.000000000000e+000 -3.160000000000e+001
 -1.789412641869e+000  4.175296164361e+000 -2.880000000000e+001
 -3.109104465247e+000  4.260624637561e+000 -2.780000000000e+001
 -1.944743600365e+000  2.592991467153e-001 -3.130000000000e+001
 -3.775992047055e+000  1.053765222434e+000 -2.120000000000e+001
 -3.247452572281e+000  6.494905144561e-001 -1.960000000000e+001
 -3.182420677657e+000  6.528042415707e-001 -1.970000000000e+001
 -6.332532515947e+000 -1.356971253417e+000 -2.730000000000e+001
  5.753044486787e+000  2.675834645017e+000 -3.230000000000e+001
 -3.689835142076e+000  5.534752713114e+000 -2.620000000000e+001
 -3.008864220031e+000 -3.949134288791e+000 -2.270000000000e+001
 -7.853533261536e-001 -7.853533261536e-001 -3.160000000000e+001
 -3.370060475520e+000 -2.527545356640e+000 -2.260000000000e+001
 -3.044486786513e+000  1.704912600447e+000 -2.940000000000e+001
 -3.119045646591e+000  5.926186728523e+000 -2.510000000000e+001
  3.121530941927e+000  2.211084417198e+000 -3.140000000000e+001
 -2.858089636318e+000 -3.810786181758e+000 -2.300000000000e+001
 -1.371468809544e+000  1.870184740287e+000 -3.010000000000e+001
 -2.329550161544e+000  1.839118548588e+000 -2.960000000000e+001
 -2.544666360124e+000 -2.142876934841e+000 -3.233333435059e+001
 -6.483307099660e+000  2.119542705658e+000 -3.010000000000e+001
 -3.223013834811e+000  5.822218540303e+000 -2.510000000000e+001
 -3.081766216552e+000  3.081766216552e-001 -1.860000000000e+001
 -3.026261287383e+000  2.793471957584e+000 -2.810000000000e+001
  5.768991798525e+000  2.948595808135e+000 -3.095000000000e+001
 -3.635987076464e+000  5.178527048298e+000 -2.660000000000e+001
  2.626128738298e-001  1.181757932234e+000 -3.170000000000e+001
 -4.436252174633e+000 -1.267500621324e+000 -3.060000000000e+001
 -2.899511225251e+000  4.059315715351e+000 -2.800000000000e+001
 -2.820810206280e+000 -3.290945240659e+000 -2.270000000000e+001
 -2.056167674592e+000  2.419020793638e+000 -2.920000000000e+001
  4.100737304283e-001  2.187059895618e+000 -3.300000000000e+001
 -4.182752050369e+000 -1.267500621324e-001 -3.060000000000e+001
 -4.496727694474e+000 -1.955098997598e-001 -2.360000000000e+001
 -2.067765719493e+000  2.584707149366e-001 -3.120000000000e+001
 -6.287797199901e+000  5.716179272637e-001 -2.760000000000e+001
  1.969596553724e+000  1.444370806064e+000 -3.170000000000e+001
 -4.132217711871e+000 -1.345373208516e+000 -2.320000000000e+001
 -3.647585121365e+000  6.605086571121e+000 -2.380000000000e+001
 -7.679562588021e-001  1.407919807804e+000 -3.090000000000e+001
 -4.036119625549e+000 -3.267334934968e+000 -2.320000000000e+001
 -2.487780631265e+000  3.080109352995e+000 -2.860000000000e+001
 -3.966531356143e+000  7.555297821224e+000 -2.280000000000e+001
 -7.654709634662e-001  2.934305359954e+000 -3.080000000000e+001
