 -3.127329964377e+000  1.125838787176e+000 -3.020000000000e+001
 -2.882942589678e+000  7.495650733162e+000 -2.320000000000e+001
 -1.439814431282e+000 -2.617844420512e-001 -3.160000000000e+001
 -2.713942506835e+000  4.523237511391e+000 -2.730000000000e+001
  1.067020130892e+000  1.467152679977e+000 -3.220000000000e+001
 -2.396031811780e+000  6.458868362190e+000 -2.515000000000e+001
 -2.595476762489e+000  7.187474111507e+000 -2.410000000000e+001
 -1.317206528042e-001  1.317206528042e-001 -3.180000000000e+001
 -6.565321845746e-001  1.313064369149e-001 -3.170000000000e+001
 -3.601607157651e+000  6.716510645348e+000 -2.350000000000e+001
 -4.075884350924e+000 -4.687267003562e+000 -2.460000000000e+001
 -6.894209261867e+000  1.693314555546e+000 -2.920000000000e+001
  3.489354651644e+000  1.938530362025e+000 -3.120000000000e+001
 -1.583133128987e+000  3.896943086737e+000 -2.940000000000e+001
 -3.864634247370e+000 -1.288211415790e-001 -3.110000000000e+001
 -4.575014497556e+000 -5.840444039433e-001 -2.350000000000e+001
 -1.888824455306e+000  3.895700439069e+000 -2.850000000000e+001
 -2.102559854196e+000  4.088310827603e+000 -2.820000000000e+001
 -2.962886256317e+000  2.576422831580e-001 -3.110000000000e+001
 -2.823295501615e+000  2.235108938779e+000 -2.840000000000e+001
  3.926766630768e-001  7.853533261536e-001 -3.160000000000e+001
  2.772657609146e+000  1.056250517770e+000 -3.187500000000e+001
 -7.776489106122e+000  0.000000000000e+000 -2.980000000000e+001
 -3.235854527380e+000  3.351420760500e+000 -2.790000000000e+001
 -3.403197746666e+000 -2.617844420512e-001 -3.160000000000e+001
 -1.461353657526e+000  3.775163615276e+000 -2.940000000000e+001
 -4.749399386960e+000 -8.723386629111e-001 -2.340000000000e+001
 -3.409825200895e+000  7.306768287632e-001 -1.960000000000e+001
 -4.024935796537e+000  2.945074973076e+000 -2.370000000000e+001
 -5.434512467898e-001  2.581393422252e+000 -3.280000000000e+001
 -2.321680059647e+000  1.955098997598e+000 -2.950000000000e+001
 -2.692403280590e+000  6.316792312153e+000 -2.500000000000e+001
  3.303371717339e+000  2.774832242565e+000 -3.190000000000e+001
 -2.634413056085e+000  5.159058901499e+000 -2.650000000000e+001
 -7.627371385966e+000  0.000000000000e+000 -2.970000000000e+001
 -1.263358462431e+000  1.642366001160e+000 -3.050000000000e+001
  5.964708806230e+000  3.313727114572e+000 -3.200000000000e+001
 -4.013751967525e-001 -1.204125590258e+000 -3.230000000000e+001
 -2.907795543037e+000  7.172562339491e+000 -2.340000000000e+001
 -2.576422831580e+000 -1.288211415790e-001 -3.110000000000e+001
  5.946069091210e+000  3.699776323420e+000 -3.190000000000e+001
 -2.982354403115e+000  8.387871758761e-001 -2.250000000000e+001
  1.200397647254e+000  1.600530196338e+000 -3.220000000000e+001
 -3.957004390688e+000  7.045398061470e+000 -2.330000000000e+001
 -3.353491839947e+000  5.763814099909e+000 -2.530000000000e+001
  3.115317703587e+000  2.844420511971e+000 -3.270000000000e+001
 -3.022119128490e+000 -2.833236682959e+000 -2.280000000000e+001
 -2.400795294507e+000  4.229972661751e+000 -2.760000000000e+001
 -9.307431033054e-001 -1.595559605666e+000 -3.210000000000e+001
 -2.628199817745e+000 -3.212244221688e+000 -2.350000000000e+001
  1.192941761246e+000  1.325490845829e+000 -3.200000000000e+001
  1.139922127413e+000  2.422334520752e+000 -3.440000000000e+001
 -2.853947477425e+000  5.268826112170e+000 -2.650000000000e+001
 -2.102559854196e+000  3.854693066026e+000 -2.820000000000e+001
 -2.320713602255e+000  6.329218915241e+000 -2.546666717529e+001
 -3.824869521995e+000  2.617015988733e+000 -2.430000000000e+001
 -3.982271559937e+000 -1.047966199983e+000 -2.530000000000e+001
 -4.365835473449e+000 -7.704415541380e-001 -3.100000000000e+001
 -2.813354320272e+000  3.165023610306e+000 -2.830000000000e+001
 -3.629152514290e+000  4.618921381824e+000 -2.655000000000e+001
 -3.724629276779e+000  4.539391931074e+000 -2.810000000000e+001
 -2.278187391268e+000  4.442465412973e+000 -2.750000000000e+001
  3.759837627371e+000  1.685444453649e+000 -3.130000000000e+001
 -3.609891475437e+000  6.085245630022e+000 -2.490000000000e+001
  8.126915748488e-001 -8.126915748488e-001 -3.270000000000e+001
 -3.605335100654e+000  2.253334437909e+000 -2.720000000000e+001
 -2.423991384310e+000  5.509071327976e+000 -2.660000000000e+001
  4.548090464750e+000  2.905724463590e+000 -3.050000000000e+001
 -3.635987076464e+000  5.398889901417e+000 -2.660000000000e+001
 -3.535746831248e+000  5.625051776986e-001 -1.940000000000e+001
 -2.094275536410e+000 -2.617844420512e-001 -3.160000000000e+001
 -2.095103968188e+000  4.655786595974e+000 -2.810000000000e+001
 -3.250766299395e+000  1.805981277442e-001 -2.180000000000e+001
  3.381658520421e+000  1.560765470963e+000 -3.140000000000e+001
 -2.795957252920e+000  6.420346284483e+000 -2.500000000000e+001
 -2.761163118217e+000  1.506088973573e+000 -3.030000000000e+001
 -4.141054220597e+000  2.610664617333e+000 -2.173333282471e+001
 -3.635987076464e+000 -3.116560351255e+000 -3.135000000000e+001
 -3.295501615442e+000  8.450004142159e-002 -2.040000000000e+001
  2.378427636484e+000  9.249440808549e-001 -3.190000000000e+001
 -3.030817662166e+000  4.826857758264e+000 -2.710000000000e+001
 -3.774335183498e+000  5.439483058570e+000 -2.680000000000e+001
  1.600530196338e+000  1.733907712700e+000 -3.220000000000e+001
 -3.142655952282e+000  3.841023941678e+000 -2.810000000000e+001
 -3.429707563582e+000  7.335763399884e+000 -2.300000000000e+001
 -3.570126750062e+000 -9.154171154005e-002 -2.210000000000e+001
 -2.530168671269e+000  6.882058785851e+000 -2.443333282471e+001
