 -2.713114075056e+000  5.534752713114e+000 -2.620000000000e+001
 -1.867285229061e+000 -1.733907712700e+000 -3.220000000000e+001
 -2.530168671269e+000  6.882058785851e+000 -2.443333282471e+001
 -2.606246375611e+000  2.843177864303e+000 -2.860000000000e+001
 -3.363433021291e+000  3.015491674261e+000 -2.800000000000e+001
 -5.356639880706e+000  1.010686769944e-001 -2.440000000000e+001
 -5.457708557700e+000 -1.010686769944e-001 -2.440000000000e+001
 -3.250766299395e+000  1.805981277442e-001 -2.180000000000e+001
 -2.486952199486e+000 -3.926766630768e-001 -3.160000000000e+001
 -4.063457874244e+000  1.535084085826e+000 -2.180000000000e+001
 -3.048628945406e+000  7.431033054428e+000 -2.300000000000e+001
 -3.604506668876e+000  1.991964211747e+000 -2.290000000000e+001
 -3.824869521995e+000  2.617015988733e+000 -2.430000000000e+001
 -4.092867202386e+000  3.094606909121e+000 -2.410000000000e+001
  3.630188054014e+000  2.981940187226e+000 -3.130000000000e+001
 -2.940518598293e+000 -3.035374036948e+000 -2.290000000000e+001
 -4.038604920885e+000  3.210173142242e+000 -2.500000000000e+001
  1.192941761246e+000  5.301963383315e-001 -3.200000000000e+001
 -3.821141578991e+000  9.340568304200e-001 -2.050000000000e+001
 -3.499295832988e+000  4.811531770359e+000 -2.640000000000e+001
 -5.301963383315e-001 -1.325490845829e+000 -3.200000000000e+001
 -3.207687846906e+000  1.102642697374e+000 -2.420000000000e+001
 -2.555194267252e+000  6.847920636236e+000 -2.467500000000e+001
 -3.889487200729e-001  1.166846160219e+000 -3.130000000000e+001
 -2.634413056085e-001 -1.580647833651e+000 -3.180000000000e+001
 -2.681633667467e+000  6.704084168669e+000 -2.490000000000e+001
 -3.532433104134e+000 -1.766216552067e+000 -3.280000000000e+001
 -5.301963383315e-001 -1.590589014995e+000 -3.200000000000e+001
 -1.481236020214e+000  2.098417695303e+000 -2.980000000000e+001
 -3.422251677574e+000  6.643194432938e+000 -2.430000000000e+001
 -2.326236434430e+000  1.292353574683e-001 -3.120000000000e+001
 -2.139839284235e+000  2.971999005882e+000 -2.870000000000e+001
 -6.933973987242e+000 -3.466986993621e-001 -2.790000000000e+001
 -3.543616933146e+000  9.775494987988e-001 -2.950000000000e+001
 -1.118382901168e+000  3.106619169911e+000 -3.000000000000e+001
  3.747825366581e+000  2.067765719493e+000 -3.120000000000e+001
 -3.037030900505e+000  3.971501946815e+000 -2.820000000000e+001
 -4.477673763566e+000 -5.840444039433e-001 -2.350000000000e+001
 -3.375445282081e+000  3.142655952282e+000 -2.810000000000e+001
 -1.577748322426e+000  3.034131389280e+000 -2.930000000000e+001
 -3.048628945406e+000 -6.627454229144e-001 -3.200000000000e+001
